Date,Time,Location,Product,Price,Quantity,Customer_ID,Payment_Type,Revenue,inventory_level
2025-04-25,17:00,Loop,Muffin,2.5,1,C6529,Card,2.5,308.1086427798731
2025-04-25,17:00,Loop,Croissant,3.0,1,C2878,Cash,3.0,271.25646361580266
2025-04-25,17:00,Loop,Cold Brew,5.0,2,C7841,Cash,10.0,304.15351532695826
2025-04-25,17:00,Wicker Park,Latte,4.5,2,C2968,Cash,9.0,189.15768426634236
2025-04-25,17:00,Wicker Park,Cold Brew,5.0,3,C8132,Card,15.0,209.4601590993481
2025-04-25,17:00,Wicker Park,Croissant,3.0,1,C7862,Card,3.0,220.84256617228885
2025-04-25,17:00,Hyde Park,Cold Brew,5.0,3,C2503,Card,15.0,174.28524368996446
2025-04-25,17:00,Hyde Park,Latte,4.5,1,C9042,Card,4.5,155.90019774039664
2025-04-25,18:00,Loop,Latte,4.5,3,C4347,Cash,13.5,231.93864647520152
2025-04-25,18:00,Loop,Latte,4.5,3,C4790,Card,13.5,311.8203767481958
2025-04-25,18:00,Loop,Croissant,3.0,1,C5413,Card,3.0,296.82001540043893
2025-04-25,18:00,Loop,Cold Brew,5.0,1,C5266,Card,5.0,293.0096820023831
2025-04-25,18:00,Loop,Croissant,3.0,1,C7045,Cash,3.0,259.80896723692007
2025-04-25,18:00,Loop,Croissant,3.0,1,C9423,Card,3.0,317.48031096679966
2025-04-25,18:00,Wicker Park,Muffin,2.5,1,C7514,Card,2.5,209.69154385588456
2025-04-25,18:00,Wicker Park,Latte,4.5,3,C1738,Card,13.5,185.94916740896747
2025-04-25,18:00,Wicker Park,Croissant,3.0,2,C6462,Cash,6.0,193.48680638812797
2025-04-25,18:00,Wicker Park,Latte,4.5,3,C5044,Card,13.5,211.4178317273661
2025-04-25,18:00,Hyde Park,Croissant,3.0,2,C8804,Card,6.0,143.02618663362333
2025-04-25,18:00,Hyde Park,Croissant,3.0,2,C1854,Card,6.0,153.47533231432874
2025-04-25,18:00,Hyde Park,Latte,4.5,2,C2123,Cash,9.0,159.10690955774515
2025-04-25,19:00,Loop,Muffin,2.5,1,C1412,Card,2.5,287.90039150998615
2025-04-25,19:00,Loop,Latte,4.5,3,C6426,Cash,13.5,362.57929477264275
2025-04-25,19:00,Loop,Latte,4.5,3,C4664,Card,13.5,271.92713306381074
2025-04-25,19:00,Loop,Croissant,3.0,3,C2988,Cash,9.0,281.1720667344855
2025-04-25,19:00,Loop,Cold Brew,5.0,1,C2818,Cash,5.0,310.8458810022219
2025-04-25,19:00,Loop,Cold Brew,5.0,3,C3600,Cash,15.0,311.1147998768282
2025-04-25,19:00,Loop,Latte,4.5,3,C5289,Cash,13.5,303.085478337524
2025-04-25,19:00,Loop,Latte,4.5,1,C5314,Cash,4.5,292.9699101149308
2025-04-25,19:00,Loop,Croissant,3.0,1,C3041,Card,3.0,302.2299549153143
2025-04-25,19:00,Loop,Latte,4.5,1,C4954,Cash,4.5,283.2173102157228
2025-04-25,19:00,Wicker Park,Croissant,3.0,3,C1104,Cash,9.0,194.20356182263205
2025-04-25,19:00,Wicker Park,Latte,4.5,2,C7089,Cash,9.0,233.9121972025848
2025-04-25,19:00,Wicker Park,Cold Brew,5.0,2,C7152,Cash,10.0,169.51281859605646
2025-04-25,19:00,Hyde Park,Muffin,2.5,3,C3584,Cash,7.5,168.19900788012745
2025-04-25,19:00,Hyde Park,Latte,4.5,2,C1084,Card,9.0,124.82408936785271
2025-04-25,19:00,Hyde Park,Cold Brew,5.0,1,C6800,Cash,5.0,147.41688385267068
2025-04-26,7:00,Loop,Cold Brew,5.0,3,C1491,Card,15.0,346.60498814718375
2025-04-26,7:00,Loop,Latte,4.5,2,C8996,Cash,9.0,282.5884727553328
2025-04-26,7:00,Loop,Croissant,3.0,3,C3420,Card,9.0,332.8368290331309
2025-04-26,7:00,Loop,Cold Brew,5.0,3,C6764,Card,15.0,298.0783648249085
2025-04-26,7:00,Loop,Latte,4.5,3,C4627,Cash,13.5,297.31387795514377
2025-04-26,7:00,Loop,Muffin,2.5,3,C4531,Card,7.5,314.07276650712714
2025-04-26,7:00,Loop,Latte,4.5,3,C3387,Cash,13.5,286.3433997705634
2025-04-26,7:00,Loop,Cold Brew,5.0,3,C6424,Cash,15.0,278.54459920570935
2025-04-26,7:00,Wicker Park,Muffin,2.5,2,C6948,Cash,5.0,237.08047600877205
2025-04-26,7:00,Wicker Park,Latte,4.5,1,C6847,Cash,4.5,203.43307539937794
2025-04-26,7:00,Wicker Park,Latte,4.5,2,C4182,Cash,9.0,206.96397656928897
2025-04-26,7:00,Wicker Park,Croissant,3.0,1,C8604,Card,3.0,217.82157354794793
2025-04-26,7:00,Wicker Park,Muffin,2.5,2,C2576,Cash,5.0,211.0060734801818
2025-04-26,7:00,Wicker Park,Latte,4.5,2,C7496,Card,9.0,208.70716254096294
2025-04-26,7:00,Hyde Park,Croissant,3.0,3,C5990,Card,9.0,191.00835641283953
2025-04-26,7:00,Hyde Park,Croissant,3.0,1,C7230,Cash,3.0,143.84756665753204
2025-04-26,8:00,Loop,Cold Brew,5.0,2,C5587,Card,10.0,283.1615088025689
2025-04-26,8:00,Loop,Latte,4.5,2,C3266,Cash,9.0,247.43498270197443
2025-04-26,8:00,Loop,Cold Brew,5.0,2,C4952,Cash,10.0,305.0184635189597
2025-04-26,8:00,Loop,Cold Brew,5.0,3,C7823,Cash,15.0,335.1411899376991
2025-04-26,8:00,Loop,Cold Brew,5.0,3,C4868,Cash,15.0,285.4208570686011
2025-04-26,8:00,Loop,Croissant,3.0,2,C5382,Card,6.0,289.99700846747174
2025-04-26,8:00,Loop,Muffin,2.5,3,C5044,Cash,7.5,307.62713511766884
2025-04-26,8:00,Loop,Cold Brew,5.0,2,C3812,Card,10.0,316.8283423058242
2025-04-26,8:00,Wicker Park,Latte,4.5,2,C3805,Card,9.0,190.81953499011368
2025-04-26,8:00,Wicker Park,Croissant,3.0,3,C1205,Card,9.0,196.56349910646563
2025-04-26,8:00,Wicker Park,Cold Brew,5.0,3,C3702,Card,15.0,183.44214265268383
2025-04-26,8:00,Wicker Park,Croissant,3.0,2,C6349,Cash,6.0,208.09495010631008
2025-04-26,8:00,Hyde Park,Cold Brew,5.0,2,C3265,Card,10.0,159.17504262147884
2025-04-26,8:00,Hyde Park,Cold Brew,5.0,1,C8837,Cash,5.0,156.4496134533991
2025-04-26,8:00,Hyde Park,Cold Brew,5.0,3,C5893,Cash,15.0,145.40722295628345
2025-04-26,8:00,Hyde Park,Latte,4.5,2,C6566,Card,9.0,131.27886071115273
2025-04-26,9:00,Loop,Cold Brew,5.0,2,C9379,Cash,10.0,339.97808102091835
2025-04-26,9:00,Loop,Latte,4.5,1,C6643,Card,4.5,297.158578937524
2025-04-26,9:00,Loop,Cold Brew,5.0,3,C6447,Card,15.0,275.4808789084366
2025-04-26,9:00,Loop,Cold Brew,5.0,1,C8913,Cash,5.0,238.54576423627452
2025-04-26,9:00,Loop,Croissant,3.0,2,C4558,Cash,6.0,271.5234623095912
2025-04-26,9:00,Loop,Cold Brew,5.0,1,C9218,Card,5.0,289.0287502380457
2025-04-26,9:00,Loop,Croissant,3.0,2,C1846,Cash,6.0,337.65368101937366
2025-04-26,9:00,Wicker Park,Cold Brew,5.0,3,C1254,Cash,15.0,173.41012855614161
2025-04-26,9:00,Wicker Park,Latte,4.5,2,C1453,Cash,9.0,219.68724939164056
2025-04-26,9:00,Wicker Park,Muffin,2.5,3,C2532,Cash,7.5,203.11434639060883
2025-04-26,9:00,Hyde Park,Latte,4.5,2,C5435,Card,9.0,151.39427714535555
2025-04-26,9:00,Hyde Park,Latte,4.5,1,C1634,Cash,4.5,142.66623864987915
2025-04-26,9:00,Hyde Park,Croissant,3.0,1,C6464,Card,3.0,155.2211982554774
2025-04-26,9:00,Hyde Park,Latte,4.5,3,C7208,Card,13.5,174.03835786022466
2025-04-26,10:00,Loop,Croissant,3.0,1,C2069,Card,3.0,319.2512527229396
2025-04-26,10:00,Loop,Latte,4.5,3,C2243,Cash,13.5,265.4557702858074
2025-04-26,10:00,Loop,Latte,4.5,1,C1273,Card,4.5,275.7879088259526
2025-04-26,10:00,Loop,Latte,4.5,3,C1472,Cash,13.5,304.3918428122945
2025-04-26,10:00,Loop,Cold Brew,5.0,3,C7833,Cash,15.0,314.9772439815952
2025-04-26,10:00,Loop,Croissant,3.0,3,C5415,Cash,9.0,339.17136768034464
2025-04-26,10:00,Loop,Cold Brew,5.0,2,C2882,Card,10.0,306.84150298031255
2025-04-26,10:00,Loop,Cold Brew,5.0,3,C5175,Card,15.0,267.30893547266396
2025-04-26,10:00,Wicker Park,Cold Brew,5.0,2,C8211,Card,10.0,195.2690684071813
2025-04-26,10:00,Wicker Park,Croissant,3.0,1,C5176,Card,3.0,228.61248793996788
2025-04-26,10:00,Wicker Park,Latte,4.5,1,C5671,Cash,4.5,223.87964546357688
2025-04-26,10:00,Wicker Park,Latte,4.5,1,C7851,Card,4.5,202.1968618626762
2025-04-26,10:00,Wicker Park,Latte,4.5,1,C9902,Cash,4.5,182.74667284222937
2025-04-26,10:00,Wicker Park,Cold Brew,5.0,1,C8800,Cash,5.0,160.15869870357255
2025-04-26,10:00,Hyde Park,Cold Brew,5.0,3,C6273,Card,15.0,146.57530702921127
2025-04-26,10:00,Hyde Park,Muffin,2.5,1,C4164,Cash,2.5,165.02803211432854
2025-04-26,10:00,Hyde Park,Croissant,3.0,3,C9211,Card,9.0,155.35044145908083
2025-04-26,10:00,Hyde Park,Croissant,3.0,1,C9245,Cash,3.0,161.21302457768215
2025-04-26,11:00,Loop,Latte,4.5,1,C8537,Card,4.5,346.21657672416376
2025-04-26,11:00,Loop,Croissant,3.0,2,C2934,Card,6.0,274.00516938679414
2025-04-26,11:00,Loop,Croissant,3.0,1,C7818,Cash,3.0,308.9729395935165
2025-04-26,11:00,Loop,Croissant,3.0,3,C6270,Cash,9.0,273.0421233342693
2025-04-26,11:00,Loop,Cold Brew,5.0,1,C7672,Cash,5.0,283.57911328263924
2025-04-26,11:00,Loop,Latte,4.5,1,C3534,Card,4.5,292.2400965881122
2025-04-26,11:00,Wicker Park,Latte,4.5,1,C4242,Card,4.5,206.11720541504076
2025-04-26,11:00,Wicker Park,Croissant,3.0,3,C6507,Cash,9.0,175.56527260614982
2025-04-26,11:00,Wicker Park,Latte,4.5,1,C8840,Cash,4.5,202.97095055422585
2025-04-26,11:00,Wicker Park,Latte,4.5,1,C4340,Cash,4.5,198.00943344704493
2025-04-26,11:00,Hyde Park,Cold Brew,5.0,1,C5973,Cash,5.0,144.12175455568573
2025-04-26,11:00,Hyde Park,Latte,4.5,2,C6082,Card,9.0,135.6121805685613
2025-04-26,11:00,Hyde Park,Latte,4.5,3,C1806,Cash,13.5,143.13070499694965
2025-04-26,12:00,Loop,Latte,4.5,3,C1922,Cash,13.5,322.94420494487844
2025-04-26,12:00,Loop,Latte,4.5,3,C6442,Card,13.5,311.48010453998825
2025-04-26,12:00,Loop,Latte,4.5,1,C6246,Card,4.5,324.6965395601627
2025-04-26,12:00,Loop,Latte,4.5,2,C6084,Card,9.0,272.0887286203988
2025-04-26,12:00,Loop,Cold Brew,5.0,1,C9768,Cash,5.0,288.9774452847286
2025-04-26,12:00,Loop,Cold Brew,5.0,2,C7600,Cash,10.0,291.1863439315845
2025-04-26,12:00,Wicker Park,Latte,4.5,2,C7490,Card,9.0,207.15510166853753
2025-04-26,12:00,Wicker Park,Croissant,3.0,1,C6285,Cash,3.0,230.22282320025346
2025-04-26,12:00,Wicker Park,Cold Brew,5.0,1,C7252,Card,5.0,202.2466413677441
2025-04-26,12:00,Wicker Park,Muffin,2.5,1,C2881,Cash,2.5,247.81296268671696
2025-04-26,12:00,Wicker Park,Croissant,3.0,3,C7323,Card,9.0,210.19635816893918
2025-04-26,12:00,Wicker Park,Cold Brew,5.0,2,C1145,Cash,10.0,201.73574852548083
2025-04-26,12:00,Hyde Park,Cold Brew,5.0,1,C9070,Cash,5.0,149.12355369835805
2025-04-26,12:00,Hyde Park,Cold Brew,5.0,3,C7256,Cash,15.0,131.01060264299502
2025-04-26,12:00,Hyde Park,Latte,4.5,1,C5548,Cash,4.5,128.77770813786023
2025-04-26,12:00,Hyde Park,Cold Brew,5.0,1,C3316,Cash,5.0,125.9761122821255
2025-04-26,13:00,Loop,Croissant,3.0,2,C2594,Cash,6.0,305.39171927334047
2025-04-26,13:00,Loop,Muffin,2.5,3,C7583,Cash,7.5,310.8437421490241
2025-04-26,13:00,Loop,Latte,4.5,1,C3430,Card,4.5,293.0916176238946
2025-04-26,13:00,Loop,Latte,4.5,3,C4438,Cash,13.5,298.68815359842375
2025-04-26,13:00,Loop,Muffin,2.5,1,C2848,Card,2.5,265.8830918524865
2025-04-26,13:00,Loop,Croissant,3.0,3,C1340,Card,9.0,344.5421196616713
2025-04-26,13:00,Loop,Muffin,2.5,3,C8684,Card,7.5,322.1394270423761
2025-04-26,13:00,Loop,Latte,4.5,1,C8859,Card,4.5,305.96247314182637
2025-04-26,13:00,Loop,Croissant,3.0,3,C2621,Card,9.0,303.4955339629553
2025-04-26,13:00,Loop,Latte,4.5,1,C3928,Card,4.5,264.00979673002934
2025-04-26,13:00,Wicker Park,Latte,4.5,3,C7086,Cash,13.5,189.0632550847907
2025-04-26,13:00,Wicker Park,Latte,4.5,2,C3533,Card,9.0,196.8699070279829
2025-04-26,13:00,Wicker Park,Croissant,3.0,3,C4932,Cash,9.0,198.9070611047106
2025-04-26,13:00,Hyde Park,Cold Brew,5.0,3,C4012,Card,15.0,141.50304526226816
2025-04-26,13:00,Hyde Park,Latte,4.5,2,C9269,Card,9.0,148.60088124274648
2025-04-26,13:00,Hyde Park,Latte,4.5,3,C2556,Card,13.5,129.98236391831807
2025-04-26,13:00,Hyde Park,Latte,4.5,2,C1072,Card,9.0,158.76528837413042
2025-04-26,14:00,Loop,Latte,4.5,3,C6425,Cash,13.5,311.9509453798071
2025-04-26,14:00,Loop,Cold Brew,5.0,2,C9193,Card,10.0,257.95078040036475
2025-04-26,14:00,Loop,Cold Brew,5.0,1,C4025,Cash,5.0,294.4356268193787
2025-04-26,14:00,Loop,Latte,4.5,1,C6652,Cash,4.5,310.83854026181325
2025-04-26,14:00,Loop,Latte,4.5,1,C4781,Cash,4.5,272.3887043036251
2025-04-26,14:00,Loop,Latte,4.5,3,C6109,Cash,13.5,272.6040209249011
2025-04-26,14:00,Loop,Latte,4.5,3,C5179,Cash,13.5,283.2246288584387
2025-04-26,14:00,Loop,Cold Brew,5.0,3,C6210,Card,15.0,315.92175395988505
2025-04-26,14:00,Loop,Latte,4.5,2,C4204,Card,9.0,255.7025829438389
2025-04-26,14:00,Loop,Cold Brew,5.0,2,C6916,Card,10.0,310.8436902337134
2025-04-26,14:00,Wicker Park,Latte,4.5,1,C8130,Cash,4.5,207.72423109325007
2025-04-26,14:00,Wicker Park,Latte,4.5,2,C2585,Cash,9.0,167.7861141016551
2025-04-26,14:00,Wicker Park,Cold Brew,5.0,3,C3303,Cash,15.0,199.945833463033
2025-04-26,14:00,Wicker Park,Muffin,2.5,3,C1470,Card,7.5,216.90542058891734
2025-04-26,14:00,Wicker Park,Cold Brew,5.0,2,C1653,Cash,10.0,205.15459482422105
2025-04-26,14:00,Hyde Park,Latte,4.5,2,C4450,Card,9.0,163.03656282310513
2025-04-26,14:00,Hyde Park,Muffin,2.5,1,C2779,Card,2.5,132.3531276430177
2025-04-26,14:00,Hyde Park,Latte,4.5,1,C9917,Card,4.5,144.24501089528908
2025-04-26,14:00,Hyde Park,Cold Brew,5.0,1,C4785,Card,5.0,148.80448310340995
2025-04-26,15:00,Loop,Latte,4.5,2,C8189,Card,9.0,311.4385483501195
2025-04-26,15:00,Loop,Latte,4.5,2,C5577,Card,9.0,305.2421515893622
2025-04-26,15:00,Loop,Latte,4.5,2,C4027,Cash,9.0,311.270308408295
2025-04-26,15:00,Loop,Latte,4.5,3,C5252,Cash,13.5,303.0049639686514
2025-04-26,15:00,Loop,Latte,4.5,2,C9987,Card,9.0,279.29265599129
2025-04-26,15:00,Loop,Latte,4.5,3,C3170,Card,13.5,303.1096191726929
2025-04-26,15:00,Wicker Park,Cold Brew,5.0,3,C4115,Card,15.0,174.78050482182792
2025-04-26,15:00,Wicker Park,Croissant,3.0,1,C7913,Cash,3.0,217.9262037155732
2025-04-26,15:00,Wicker Park,Croissant,3.0,2,C2485,Card,6.0,201.1692091366805
2025-04-26,15:00,Wicker Park,Latte,4.5,2,C2255,Card,9.0,166.22196662872543
2025-04-26,15:00,Hyde Park,Cold Brew,5.0,3,C3482,Cash,15.0,137.5297778954803
2025-04-26,15:00,Hyde Park,Latte,4.5,1,C6508,Cash,4.5,151.7865085274656
2025-04-26,16:00,Loop,Croissant,3.0,2,C8539,Card,6.0,293.5194546748977
2025-04-26,16:00,Loop,Croissant,3.0,2,C9201,Card,6.0,294.5817052710885
2025-04-26,16:00,Loop,Latte,4.5,2,C8407,Cash,9.0,303.0882300460273
2025-04-26,16:00,Loop,Latte,4.5,2,C3926,Card,9.0,349.641910275371
2025-04-26,16:00,Loop,Latte,4.5,2,C1599,Card,9.0,315.4639089244481
2025-04-26,16:00,Loop,Cold Brew,5.0,3,C1124,Cash,15.0,292.17677582024965
2025-04-26,16:00,Loop,Croissant,3.0,1,C7148,Cash,3.0,292.3913782236512
2025-04-26,16:00,Wicker Park,Cold Brew,5.0,2,C4413,Cash,10.0,181.02596930673667
2025-04-26,16:00,Wicker Park,Croissant,3.0,3,C2503,Cash,9.0,169.00001643007985
2025-04-26,16:00,Wicker Park,Muffin,2.5,1,C6070,Card,2.5,181.7916465166055
2025-04-26,16:00,Wicker Park,Muffin,2.5,2,C9041,Cash,5.0,196.15443374377108
2025-04-26,16:00,Wicker Park,Latte,4.5,3,C3708,Card,13.5,220.68453348009524
2025-04-26,16:00,Wicker Park,Latte,4.5,3,C5876,Cash,13.5,192.9703272767766
2025-04-26,16:00,Hyde Park,Muffin,2.5,1,C9504,Card,2.5,180.1641132684008
2025-04-26,16:00,Hyde Park,Croissant,3.0,1,C4436,Cash,3.0,149.1269092030038
2025-04-26,17:00,Loop,Croissant,3.0,3,C4614,Cash,9.0,287.6196225498816
2025-04-26,17:00,Loop,Latte,4.5,2,C6694,Card,9.0,250.57946077631024
2025-04-26,17:00,Loop,Latte,4.5,2,C4020,Cash,9.0,286.467522625944
2025-04-26,17:00,Loop,Latte,4.5,1,C4321,Card,4.5,312.60912664296023
2025-04-26,17:00,Loop,Latte,4.5,2,C1809,Card,9.0,323.64083568919074
2025-04-26,17:00,Loop,Latte,4.5,3,C4198,Cash,13.5,320.5855796140578
2025-04-26,17:00,Loop,Latte,4.5,3,C5032,Card,13.5,297.92166185696266
2025-04-26,17:00,Loop,Latte,4.5,2,C3828,Cash,9.0,257.3844510455721
2025-04-26,17:00,Wicker Park,Latte,4.5,3,C4692,Cash,13.5,169.03823220615013
2025-04-26,17:00,Wicker Park,Latte,4.5,1,C1844,Cash,4.5,230.1259182977431
2025-04-26,17:00,Wicker Park,Latte,4.5,1,C1228,Card,4.5,219.334099627932
2025-04-26,17:00,Wicker Park,Latte,4.5,3,C8326,Cash,13.5,201.15949393231327
2025-04-26,17:00,Hyde Park,Cold Brew,5.0,2,C5701,Cash,10.0,125.84936100936105
2025-04-26,17:00,Hyde Park,Cold Brew,5.0,2,C7430,Card,10.0,165.71382633376408
2025-04-26,18:00,Loop,Cold Brew,5.0,3,C3198,Card,15.0,293.6203207121429
2025-04-26,18:00,Loop,Latte,4.5,3,C1123,Card,13.5,306.13746704485783
2025-04-26,18:00,Loop,Cold Brew,5.0,2,C1131,Cash,10.0,336.94300738255185
2025-04-26,18:00,Loop,Cold Brew,5.0,1,C6984,Cash,5.0,319.1359373593754
2025-04-26,18:00,Loop,Latte,4.5,2,C8939,Cash,9.0,301.6197837530845
2025-04-26,18:00,Loop,Latte,4.5,2,C4238,Card,9.0,334.02516761924437
2025-04-26,18:00,Loop,Latte,4.5,1,C5988,Card,4.5,315.1024356588892
2025-04-26,18:00,Wicker Park,Croissant,3.0,3,C3815,Card,9.0,167.98633781968027
2025-04-26,18:00,Wicker Park,Croissant,3.0,2,C5262,Card,6.0,220.1422885796327
2025-04-26,18:00,Wicker Park,Croissant,3.0,2,C1056,Card,6.0,209.50499858011668
2025-04-26,18:00,Wicker Park,Cold Brew,5.0,2,C8501,Card,10.0,221.223254647477
2025-04-26,18:00,Hyde Park,Cold Brew,5.0,1,C4453,Cash,5.0,162.9342857520239
2025-04-26,18:00,Hyde Park,Croissant,3.0,1,C9163,Card,3.0,156.0501745151781
2025-04-26,19:00,Loop,Latte,4.5,2,C6898,Card,9.0,338.62103656045645
2025-04-26,19:00,Loop,Latte,4.5,2,C4370,Card,9.0,344.8631212098053
2025-04-26,19:00,Loop,Cold Brew,5.0,1,C2454,Cash,5.0,282.12981852521324
2025-04-26,19:00,Loop,Croissant,3.0,2,C9781,Card,6.0,311.457948478136
2025-04-26,19:00,Loop,Cold Brew,5.0,1,C1147,Cash,5.0,273.1576788450634
2025-04-26,19:00,Loop,Muffin,2.5,1,C6604,Cash,2.5,301.0385460140974
2025-04-26,19:00,Loop,Croissant,3.0,1,C2218,Cash,3.0,320.57471480008303
2025-04-26,19:00,Wicker Park,Croissant,3.0,3,C5220,Cash,9.0,192.44790093884123
2025-04-26,19:00,Wicker Park,Croissant,3.0,3,C3954,Card,9.0,186.13447752153687
2025-04-26,19:00,Wicker Park,Muffin,2.5,1,C9309,Card,2.5,196.33994240752193
2025-04-26,19:00,Wicker Park,Latte,4.5,3,C5685,Card,13.5,178.712551791316
2025-04-26,19:00,Wicker Park,Cold Brew,5.0,3,C5247,Card,15.0,194.29682939689442
2025-04-26,19:00,Wicker Park,Latte,4.5,1,C9187,Card,4.5,167.8214690110879
2025-04-26,19:00,Hyde Park,Latte,4.5,1,C3575,Card,4.5,149.90821493118378
2025-04-26,19:00,Hyde Park,Latte,4.5,3,C5814,Cash,13.5,150.7575733572943
2025-04-26,19:00,Hyde Park,Muffin,2.5,1,C1854,Card,2.5,123.01266263951308
2025-04-27,7:00,Loop,Latte,4.5,2,C7191,Cash,9.0,288.3512255481987
2025-04-27,7:00,Loop,Croissant,3.0,3,C1776,Cash,9.0,267.1050647945465
2025-04-27,7:00,Loop,Cold Brew,5.0,2,C2687,Cash,10.0,321.28524841906636
2025-04-27,7:00,Loop,Cold Brew,5.0,3,C3625,Card,15.0,323.04840945019043
2025-04-27,7:00,Loop,Latte,4.5,2,C3963,Cash,9.0,320.46486545858033
2025-04-27,7:00,Loop,Cold Brew,5.0,2,C8246,Cash,10.0,278.8093196875779
2025-04-27,7:00,Loop,Croissant,3.0,2,C9551,Card,6.0,280.4581981913278
2025-04-27,7:00,Loop,Latte,4.5,3,C8093,Card,13.5,325.02051244421034
2025-04-27,7:00,Wicker Park,Cold Brew,5.0,2,C5501,Card,10.0,213.17381627811238
2025-04-27,7:00,Wicker Park,Cold Brew,5.0,2,C4672,Card,10.0,215.3156107896055
2025-04-27,7:00,Wicker Park,Croissant,3.0,1,C2667,Card,3.0,229.01419848268847
2025-04-27,7:00,Wicker Park,Muffin,2.5,2,C7413,Card,5.0,200.8762838566352
2025-04-27,7:00,Hyde Park,Croissant,3.0,2,C4319,Card,6.0,150.46619277355893
2025-04-27,7:00,Hyde Park,Latte,4.5,3,C2380,Cash,13.5,121.1331810470557
2025-04-27,7:00,Hyde Park,Cold Brew,5.0,1,C5630,Card,5.0,155.05862192254813
2025-04-27,8:00,Loop,Croissant,3.0,2,C6443,Card,6.0,280.72394607146987
2025-04-27,8:00,Loop,Latte,4.5,3,C7707,Cash,13.5,329.92946328654784
2025-04-27,8:00,Loop,Cold Brew,5.0,3,C2528,Card,15.0,302.760451173653
2025-04-27,8:00,Loop,Latte,4.5,1,C9566,Cash,4.5,285.0654734738714
2025-04-27,8:00,Loop,Croissant,3.0,2,C6570,Cash,6.0,292.3625134236587
2025-04-27,8:00,Loop,Latte,4.5,2,C8961,Cash,9.0,283.0376317378195
2025-04-27,8:00,Loop,Latte,4.5,2,C2384,Cash,9.0,316.10971133845453
2025-04-27,8:00,Loop,Muffin,2.5,3,C3441,Card,7.5,312.39413932538775
2025-04-27,8:00,Loop,Croissant,3.0,3,C7414,Card,9.0,282.3670819021038
2025-04-27,8:00,Loop,Muffin,2.5,1,C6059,Card,2.5,250.04137582138435
2025-04-27,8:00,Wicker Park,Cold Brew,5.0,2,C6304,Card,10.0,213.96531072984192
2025-04-27,8:00,Wicker Park,Croissant,3.0,3,C5270,Card,9.0,193.2251397645718
2025-04-27,8:00,Wicker Park,Cold Brew,5.0,3,C1693,Cash,15.0,179.3836944509987
2025-04-27,8:00,Wicker Park,Muffin,2.5,2,C6171,Cash,5.0,189.73245024970703
2025-04-27,8:00,Hyde Park,Latte,4.5,2,C2650,Card,9.0,125.80889446423231
2025-04-27,8:00,Hyde Park,Latte,4.5,2,C6197,Card,9.0,143.24303250190718
2025-04-27,8:00,Hyde Park,Croissant,3.0,1,C9288,Cash,3.0,144.9802926204908
2025-04-27,8:00,Hyde Park,Latte,4.5,2,C8438,Cash,9.0,152.25176951039734
2025-04-27,9:00,Loop,Latte,4.5,2,C5231,Cash,9.0,332.52755157560233
2025-04-27,9:00,Loop,Cold Brew,5.0,3,C6060,Card,15.0,329.8553620753498
2025-04-27,9:00,Loop,Croissant,3.0,1,C4706,Card,3.0,262.5341125712697
2025-04-27,9:00,Loop,Cold Brew,5.0,2,C7467,Card,10.0,316.55421884868747
2025-04-27,9:00,Loop,Croissant,3.0,2,C1856,Cash,6.0,304.78626789893383
2025-04-27,9:00,Loop,Croissant,3.0,1,C5617,Cash,3.0,335.8406254955237
2025-04-27,9:00,Loop,Cold Brew,5.0,3,C3589,Card,15.0,280.7296592346478
2025-04-27,9:00,Loop,Cold Brew,5.0,3,C9111,Cash,15.0,275.47633182466575
2025-04-27,9:00,Wicker Park,Latte,4.5,1,C8905,Card,4.5,203.40405649227077
2025-04-27,9:00,Wicker Park,Cold Brew,5.0,1,C5019,Cash,5.0,186.48243271295377
2025-04-27,9:00,Wicker Park,Latte,4.5,3,C8095,Cash,13.5,210.09562721830142
2025-04-27,9:00,Hyde Park,Croissant,3.0,2,C6508,Cash,6.0,147.4374296157528
2025-04-27,9:00,Hyde Park,Latte,4.5,1,C8406,Cash,4.5,130.50172627541878
2025-04-27,9:00,Hyde Park,Latte,4.5,2,C3145,Card,9.0,144.7548134282041
2025-04-27,9:00,Hyde Park,Latte,4.5,2,C3098,Cash,9.0,134.46762207055605
2025-04-27,10:00,Loop,Latte,4.5,2,C7214,Cash,9.0,255.60044382595268
2025-04-27,10:00,Loop,Cold Brew,5.0,1,C6537,Card,5.0,290.71344947280784
2025-04-27,10:00,Loop,Croissant,3.0,3,C5978,Cash,9.0,290.1818440393546
2025-04-27,10:00,Loop,Latte,4.5,3,C6369,Card,13.5,270.1756657245216
2025-04-27,10:00,Loop,Croissant,3.0,2,C5523,Cash,6.0,306.09727354051125
2025-04-27,10:00,Loop,Cold Brew,5.0,1,C5998,Card,5.0,313.14843200636625
2025-04-27,10:00,Loop,Cold Brew,5.0,2,C5235,Cash,10.0,287.4069415792637
2025-04-27,10:00,Loop,Croissant,3.0,1,C3443,Cash,3.0,288.85511715432955
2025-04-27,10:00,Loop,Latte,4.5,1,C6924,Card,4.5,256.0010279462687
2025-04-27,10:00,Loop,Latte,4.5,2,C1210,Cash,9.0,274.68286091578767
2025-04-27,10:00,Wicker Park,Latte,4.5,2,C8329,Card,9.0,218.14547369583417
2025-04-27,10:00,Wicker Park,Latte,4.5,2,C7812,Card,9.0,220.46866911129018
